"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"mass";"chi.distance";"inertie"
"gurney";0,27901046288175;-1,47805162381616;0,230402844244524;-0,321759903618511;-0,248689808129757;-0,46467749981428;0,535583239152375;-1,52395907975679;0,475484612607494;2,20226447298616;-0,264860849968535;1,167843916389;0,467056508063341;0,0804282594773612;-0,426066887576197;0,0664165047784405;-0,0927513210449324;-0,071687951093477;-0,133949107651185;0,154388574841831;-0,43930028656849;0,137064393232078;0,634830309378663;-0,0763494563846952;0,336645631731024;0,134634886567065;0,0130314353887361;0,319879713481692;0,0073398630132186;0,0118315784633814;0,0066901713119672;0,0210538505703841;0,026104905693627;0,196605389936163;0,0156184459100658;0,300400828993361;0,0040573539427882;0,0711389141419263;0,00624754915268926;3,96043086591535e-05;0,00111142628398437;2,70070488110032e-05;5,26702407739098e-05;3,14642534606112e-05;0,000109851184786031;0,00014593363905578;0,00118153902078234;0,00011502027232593;0,00246740478678438;3,56892148866557e-05;0,000693858739467317;0,000110978873808014;0,000508746526826596;2,09374303297042;0,00223022261751881
"ground";0,552847038623721;-3,96758562761598;2,86842600663997;0,239753724723999;0,328409571475491;-0,100473821488047;0,0123354656985741;0,28330464844863;-0,0694780510670017;-0,124909861332467;0,0987423214200164;0,335859124034671;0,0803956429311253;0,111282720972905;-0,798636319791532;0,577386200210067;0,0482600882101036;0,0661056461445792;-0,0202244010740659;0,0024830090269138;0,0570264647200066;-0,013985254564948;-0,0251431377475207;0,0198758669851163;0,0676051684733592;0,0161828594072129;0,0145034188578218;0,65338513208358;0,322484409728426;0,00186216734334444;0,00330721184590122;0,000279025071671949;3,92544061888196e-06;0,00192604020104731;9,45299171452383e-05;0,000273945879316031;0,000159853873026431;0,00166786565921284;5,24740988884237e-05;0,000155493211188324;0,00800855336993869;0,00418589914383401;2,92436907896295e-05;5,48697611347906e-05;5,13579049259794e-06;7,7412761006891e-08;4,08327714876463e-05;2,45582102065885e-06;7,93770418171053e-06;4,96030205895119e-06;5,73872956429918e-05;3,28826252220941e-06;0,000508746526826596;3,93250071273612;0,00786754213296722
"great";-0,197708949117263;0,148198349209379;-0,19700348676884;-0,3034196889297;0,418335169526761;-0,0329671883690241;0,312329772407117;-1,09873000747595;-0,325728789533086;-0,184287583766547;-1,26884143693352;-0,909777279630066;-2,72147452389058;-0,0579074666575745;0,0434061837052189;-0,0577008420328324;-0,0888693485975037;0,122527229997534;-0,00965584193227875;0,0914790451448194;-0,321809769146329;-0,0954035166517016;-0,0539764495234701;-0,371634129517311;-0,26646693395123;-0,797099453288589;0,0127403689945978;0,00626141226789509;0,0104481207564183;0,0204853993466203;0,036859385790296;0,000206333688870155;0,0172851446510006;0,198979738087967;0,0142710277179746;0,00409574027129268;0,181300974949941;0,0840593205186855;0,413007032958441;1,98863057681558e-05;1,11734731424493e-05;1,97446428751242e-05;4,68369897543359e-05;8,9032836959214e-05;5,52923790414562e-07;4,96281660671725e-05;0,000614162688579235;5,39776220521646e-05;1,72780055530332e-05;0,000819060842055086;0,000421086803150475;0,00376799227466094;0,000508746526826596;1,50049427118061;0,00114543418588799
"global";0,397489595603006;-0,546352569412298;-1,47390895684649;-0,851030041749649;1,25632893380782;-0,135949296636846;0,479316972753199;-1,64569674276401;0,800804507415877;-0,184857794227302;-0,197153879648054;1,24021879462293;0,15373574665163;0,124677973899753;-0,171370853835588;-0,462311427733205;-0,26693705321319;0,394064518295563;-0,0426423308818056;0,150344234615685;-0,51619498424851;0,251183136813774;-0,0579831409395091;-0,0618399740091442;0,389011355810218;0,048221290872817;0,0263017512444019;0,0434645644105719;0,298700161933615;0,0823095985571522;0,169789116037728;0,00179210741867084;0,0207919704151582;0,227997605933921;0,0440554621060525;0,00210484235273029;0,00223562971202773;0,0797840545131537;0,000673135364813981;4,32820353887406e-05;8,17715301813463e-05;0,000595110292001184;0,000198401945905485;0,000432377283663715;5,06302503785746e-06;6,29363801739536e-05;0,00074191775462797;0,000175674676698748;9,36120332665776e-06;1,06479695465094e-05;0,000421359472850609;6,47449452470309e-06;0,000273940437522013;2,09958010831051;0,0012075942714551
"film";0,335497289694028;-0,529356918649013;-1,26615102365372;-0,422067571904086;0,0617901087445741;-0,594198479240162;0,477435419110389;-0,706901901780059;2,72375946741956;-0,0504082267991765;0,134428289403898;-1,88150596656582;0,135318812570387;0,0888552810449638;-0,140198324172904;-0,335335659953388;-0,111783116804626;0,0163648936875323;-0,15737138418473;0,126447097037842;-0,187220490547541;0,721378146443946;-0,0133504421549991;0,0356028611923231;-0,498310259374825;0,0358387131311199;0,0171500462644549;0,0373457054655928;0,201752670217863;0,0185301443125781;0,000375919774165556;0,0313348274883538;0,0188813668607902;0,0385037559735689;0,466485745243793;0,000143252104336897;0,000951315757940312;0,168067915657212;0,00047733487934859;4,84539093379418e-05;0,000120627958382083;0,000690115546577427;7,66857663594535e-05;1,64357190644266e-06;0,000151989596526613;9,8125087998757e-05;0,000215114205226115;0,00319365718310705;1,09383957341249e-06;7,77914980286621e-06;0,00152391937245922;7,8825574840549e-06;0,000430477830391735;2,19460005272025;0,00207329719819188
"emblem";0,332494525823486;-0,732678365737312;-1,15668161608543;0,285003866751344;-0,872580239680094;-2,30249610322346;1,10228136164005;1,72270859768977;-2,2518254866746;-0,483963473791205;-0,00199576003123936;0,391194573653585;-0,0838233242660524;0,0788594028599153;-0,173773021577794;-0,27433600994671;0,0675958038380141;-0,206954254293691;-0,546094608137632;0,261433627357508;0,408583482627255;-0,534076802570185;-0,114784056834204;-0,000473344467628239;0,0927815891222767;-0,0198808003860586;0,0113853232421279;0,0483569965468307;0,113805968535884;0,00571091158787259;0,050670723117298;0,318017593119281;0,0680265102174402;0,154560153722626;0,2155060340237;0,00892508667278891;1,41725856474256e-07;0,00491075605400744;0,000123801434285433;5,62432562178062e-05;0,000273104083240852;0,00068065826685203;4,13240579509972e-05;0,000387357710282246;0,00269711376236332;0,000618139341871698;0,00150981974183875;0,002579710182432;0,000119158939127799;2,02636697568985e-09;7,78551061686743e-05;3,57463100157137e-06;0,000508746526826596;2,6693826541368;0,00362512616149506
"dress";1,30271249548672;0,373146089459079;-0,253561401060916;-0,351677760492626;-0,284207204119849;-0,436375548515718;0,466460904783363;-1,50116531391587;1,18077764025678;-1,69270074407348;0,734833271478181;0,464740268423006;-0,0720712233559278;0,416408733347242;0,119275197715117;-0,0810502564513126;-0,112412901005003;-0,0908461093953742;-0,139486333362641;0,14910304091639;-0,479843671629921;0,377432567237615;-0,541067484358646;0,234887584833763;0,148553043883392;-0,0230373831005708;0,322164303497968;0,0231203426476447;0,0100810914064485;0,0160286754914162;0,0099087851788417;0,0210561055051667;0,0224557548610548;0,216339008317824;0,109227026050985;0,201257250772002;0,0354171789890445;0,0127757739738397;0,000168703307760472;0,000332066654775806;2,72449426835603e-05;1,25803984087924e-05;2,42001422974033e-05;1,58051373368335e-05;3,72605211408432e-05;4,25753875653179e-05;0,000440945740168307;0,000272812553463463;0,000560645679369726;0,000105658814399743;4,22618708358877e-05;1,01637013971354e-06;0,000195671741087152;1,96611486653916;0,000756390182840819
"deco";0,295984088714273;-0,325634268605838;-1,3292170391778;1,21407926517146;-0,656892338668639;-1,69758540577917;2,39552707813931;2,01547507551205;-1,93098469279897;-0,3750118628741;-0,0848961314758957;-0,471852950864321;0,644945245789577;0,0644914588250104;-0,0709518850051384;-0,28962079118513;0,264533621655887;-0,14312913033852;-0,36988393455309;0,521957232887462;0,439148362365845;-0,420738899676416;-0,0817106832279164;-0,0184978705823803;-0,10281121963114;0,140525999028876;0,0076105492960691;0,00805741428368125;0,126774550491226;0,0874180114166613;0,0242235424496759;0,145820811626726;0,271018126867261;0,178456211463558;0,133675107775554;0,00452043460146389;0,000216327213889149;0,00602669168416768;0,00618222083006627;4,4569543694918e-05;5,39462998307817e-05;0,000898862489106086;0,000749886510685651;0,000219527964615513;0,00146610381281602;0,00291946737241352;0,00206659950456438;0,0018969641329672;7,15470068035822e-05;3,6667158773703e-06;0,000113269975897616;0,000211615341089716;0,000508746526826596;2,9064267413659;0,00429754288099434
"artwork";0,42919579748372;-0,548041674401257;-1,46199546309418;-0,109218028254839;1,09138906151232;0,0792764521969802;0,0212316138706818;-0,394637485071527;1,72473520146804;-1,32846840401484;0,171770219137521;-2,00720565337784;0,102451247732261;0,119982911760623;-0,153206616295735;-0,408705009860946;-0,0305322119265779;0,305100931163961;0,022161958771291;0,00593535833416047;-0,110322036763576;0,482154654592187;-0,371377138895996;0,0480188556521499;-0,561120076679672;0,0286405390930974;0,0296115803061088;0,0422312609961904;0,283794333796382;0,00130908212639492;0,123731376762581;0,000588458781911732;3,93943170593211e-05;0,0126603253239832;0,197337274667839;0,104969717497522;0,00163871143899821;0,201799811947727;0,000288672037299947;8,6506805108294e-05;0,000141047866104426;0,00100376350367062;5,60180535946842e-06;0,000559369193561023;2,95139789751814e-06;2,11692448270057e-07;7,31368111565356e-05;0,00139696075537887;0,000828784863052829;1,38559111724895e-05;0,00189200854770178;4,92917066265269e-06;0,000469612178609165;2,13660226955699;0,00214381211988076
"work";0,509613964114986;-2,29843313270499;0,49886390494875;-0,657631512179478;1,68555926322037;0,774580220677865;0,0127770830810607;0,746349666303347;0,466610703459937;-0,741101331130476;-0,044160500206401;0,789416464459545;0,112280046236126;0,149455114994085;-0,674064316018491;0,146302431900573;-0,192864403641698;0,494326041381994;0,227162095439429;0,00374715089388336;0,218882885983861;0,136843495770734;-0,21734370026286;-0,0129510042920543;0,23151313892844;0,0329285074652609;0,0311450295591201;0,55414838468607;0,0246508147739072;0,0354077968376978;0,220173045352649;0,0419098287223416;1,06435484914761e-05;0,0337822309181404;0,0107752935195856;0,0243709354787236;8,08034973113102e-05;0,023286532182805;0,000258660923157672;0,000121961284743548;0,00248086480594031;0,000116870126714225;0,000203097502044285;0,00133421987077588;0,000281755340632585;7,66659971323889e-08;0,000261591746280022;0,000102246569209115;0,000257925652410299;9,15814086085958e-07;0,000292652144652984;5,92031093779362e-06;0,000469612178609165;2,47369392916504;0,0028736328361545
"vibrant";0,318945986805221;-0,513924417984;-1,08658817938384;0,0273227226207341;-0,354196439954271;-0,264847050020104;0,133835211370409;-1,59381270600572;0,445965466770389;-0,174041953936156;0,442651274467943;-4,55536296879133;0,0581026109543652;0,0631844605462489;-0,101810458369851;-0,215257412824029;0,00541273933789977;-0,0701677146343266;-0,0524672473556006;0,0265132843251504;-0,315740596235276;0,0883475215424216;-0,0344783989352618;0,0876909669487295;-0,902435408134529;0,0115103568671711;0,0108772390852791;0,0247023978925023;0,104273835813414;5,44954073290226e-05;0,00866847622723256;0,00436869416922796;0,00104121895763799;0,13735880141434;0,00877607769850861;0,00119840385351058;0,00723875554983136;0,69137984564469;6,17582864947868e-05;4,77720232454065e-05;0,00012403317374877;0,000554458829058047;3,50580129805303e-07;5,89152513174715e-05;3,29404578269563e-05;8,41162938327179e-06;0,00119292714365841;9,33989109153827e-05;1,4224835469768e-05;9,20158810886052e-05;0,00974507812504304;1,58537004643572e-06;0,000469612178609165;2,61973173942074;0,00322294574564008
"universalis";6,09925664695474;2,65181532552826;1,92886577315934;-0,531738061411587;-0,281172227727342;0,0833946321640819;-0,141374520656441;0,27576690846693;-0,0588530135890317;0,0984791331273798;0,0316713028579992;0,127795650036584;-0,0148055633760777;0,876262262901876;0,380978508111386;0,277114472313026;-0,0763932432973141;-0,0403951869538947;0,0119810615168085;-0,0203108615619466;0,0396186206342597;-0,00845523935967969;0,0141482074026017;0,00455012292772716;0,0183600251591288;-0,00212707174306831;0,796033213292188;0,131619471044963;0,0657570607177705;0,00413047914625859;0,00109318132510258;8,66823225751769e-05;0,000232507282737585;0,000822923008736876;3,05864019724115e-05;7,67850570857554e-05;7,41592472476051e-06;0,000108891972639553;8,02503244905035e-07;0,00873500527814854;0,00165118565820997;0,000873601495918032;6,63903336485938e-05;1,85632579294383e-05;1,6329976144756e-06;4,69301180076821e-06;1,78563897324169e-05;8,13292499943822e-07;2,27718224745123e-06;2,3552727853241e-07;3,83478922277766e-06;5,14705999803672e-08;0,000234806089304583;5,85612490432262;0,00805248672837498
"school";0,111789793336597;-0,375722952936879;-1,16793182413146;-0,85289975285212;-1,13376740712494;-2,25439075534387;-2,46432478828192;0,49600986894969;-0,539049440262103;-1,37237220367661;-0,300532958896616;1,57983902434966;-0,113934911811732;0,0251833952454921;-0,0846408186668973;-0,263105314617861;-0,192136606927833;-0,25540894099441;-0,507856860050407;-0,555149654581661;0,111738399388699;-0,121434119393239;-0,309160528860203;-0,0677024266911584;0,355897523261861;-0,0256666358419306;0,00117850757529887;0,0116444704323568;0,106248807247709;0,0468329608067758;0,0783332230554524;0,279166585003837;0,311344258121523;0,0117329235112338;0,0113083405444066;0,0657177678069064;0,00294285164240839;0,07333986346435;0,00020944078773984;3,91248241513377e-06;4,41960591284336e-05;0,000427054278032021;0,000227742492361823;0,000402435262695987;0,0015911329950393;0,00190127082131749;7,70244715205224e-05;9,0971486415493e-05;0,000589646762548181;2,82769332393552e-05;0,00078140064739423;4,06407517850649e-06;0,000313074785739443;2,78955533838696;0,00243622869672389
"rule";0,482171788176346;-0,576571939117001;-1,74457602153627;-1,10553090849194;3,09353334752449;0,412765505544151;0,340363064971255;-0,519429099883548;-1,30540345893386;-0,212224125227174;-0,110424792994192;0,753407664793589;0,107310770299035;0,115935168464043;-0,138633089973987;-0,419472312389138;-0,265817941366873;0,743820602094658;0,0992468651108749;0,0818381544586527;-0,124893454318196;-0,313876036790629;-0,0510279537577343;-0,0265509457258139;0,181152126030237;0,0258021985891775;0,0206523853833374;0,0258303237164847;0,223309620110773;0,0741200958525508;0,549346320890822;0,00881556990238007;0,00559459145262885;0,0121203933145704;0,062469748015586;0,00148035896357557;0,000374244906199061;0,0157113334864052;0,000175014004686808;0,000109179963204246;0,00015611561897725;0,00142928603056516;0,000573959342369673;0,00449416439819015;8,00103451964709e-05;5,44031695675467e-05;0,000126704460441827;0,000800255871606383;2,11509001659793e-05;5,72627945422152e-06;0,000266562725020027;5,40786667186112e-06;0,000469612178609165;2,87419151627787;0,00387945534641429
"roman";0,512321581862986;-0,607612210669829;-1,92673526164483;-1,34196442079859;4,33729541450322;0,931138777265645;-0,205003472894354;1,0395584808685;0,458716162609594;1,61115834205362;-0,180092044883771;1,03472374131627;0,13365702589307;0,0922033862396236;-0,109353002738199;-0,346757821259326;-0,241515618687749;0,780590430886319;0,1675786290531;-0,0368948236047518;0,187091107467397;0,0825559277859226;0,289962906433425;-0,032411471546289;0,186220991169189;0,024054482220415;0,013455260543135;0,0165544978537133;0,157185292366606;0,0630255114411106;0,623181860964019;0,0258888409943704;0,00117124066851504;0,0280157461297539;0,00445152177624032;0,0492372924642791;0,00057444962511413;0,0171018064782774;0,000156678694866625;0,000102717255603097;0,000144481117111524;0,00145278784035752;0,000704758152345831;0,00736200505328952;0,000339302399924768;1,64467670718686e-05;0,00042291779248841;8,23466981721407e-05;0,00101586162218486;1,26924997575307e-05;0,000418993159646042;6,99103845755127e-06;0,000391343482174304;3,78351632784751;0,00560208030489127
"ralph";-0,0544650089290701;-0,30955196495694;-0,964929773661343;-1,36510507674938;-1,38246778188441;-2,50773527825806;-4,6808378608685;1,23764165020183;-0,768655657993218;0,287542675771717;-0,331076257490125;1,04087074000173;-0,217158923310568;-0,00902141265383237;-0,0512732131801909;-0,15982793065369;-0,226111708330678;-0,228987612161226;-0,415373378552118;-0,775319250632458;0,204999067540433;-0,127317703894816;0,0476276637923995;-0,0548384292490352;0,172406553298912;-0,0359695205631544;0,000145627040634428;0,00411462454728139;0,0377536796714407;0,0624549112089723;0,0606299055817841;0,179823819194109;0,584750981296913;0,0380271896379095;0,0119697238272558;0,00150183558600302;0,0018591696559612;0,016572453789962;0,000396078961771508;1,39307503509272e-06;4,49993749502771e-05;0,000437250953593612;0,000875127869400977;0,000897530858035492;0,00295326711970573;0,0102893169865331;0,000719331673454062;0,000277461677563489;3,88279061041564e-05;5,14748898087901e-05;0,000508783421465225;2,21459701671375e-05;0,000469612178609165;3,86630031035874;0,00701989344024422
"mobile";0,488812479216796;-0,525726516128599;-1,85094103975244;1,32844542334627;-0,957619205561623;-2,98443175008073;4,08193953057669;3,61817651578928;-3,29744021293084;-0,584207816624518;0,0940083695113582;0,666102608053436;-0,0899523696944308;0,0647684294025577;-0,0696595978881011;-0,245252625819999;0,176021127273622;-0,126886064793863;-0,395441944161424;0,540863467183311;0,479414131579393;-0,436916062336544;-0,0774084630328876;0,012456258182487;0,0882596528912148;-0,0119188317685371;0,00777524119770756;0,00786692992449639;0,0920821555578325;0,0392052565938883;0,0192834610066533;0,168822208110564;0,294767319508194;0,215430075683959;0,146014763191194;0,00410936703801932;9,93615650819123e-05;0,00449881277241722;4,50478499908302e-05;0,000112208025596088;0,000129795344465564;0,00160888321495238;0,000828756189633936;0,000430650589532567;0,00418275718900635;0,00782478628636231;0,00614778756282663;0,0051061457947889;0,000160278060347601;4,15023216288533e-06;0,000208363488180138;3,79983351323613e-06;0,000469612178609165;4,74880533121044;0,0105902956554922
